episode_id,capture,label,session,trial,core_revision,shell_revision,mass_g,surface,orientation,strength,video_ref,operator,notes,capture_path,device_id,boot_id,firmware_version,diagnostic_state,diagnostic_passed,quality_status,quality_issues,sample_count,duration_s,observed_rate_hz,sequence_gaps,valid_fraction,accel_norm_mean_mps2,accel_norm_stdev_mps2,accel_norm_min_mps2,accel_norm_max_mps2,gyro_norm_rms_rads,gyro_norm_max_rads,jerk_norm_rms_mps3,jerk_norm_peak_mps3,active_sample_fraction,first_active_offset_s,last_active_offset_s,adxl367_clip_samples,bmi270_accel_clip_samples,bmi270_gyro_clip_samples
stationary-o1-r01,raw/stationary-o1-r01.jsonl,stationary,20260903-A,001,PCA20072-carrier-R0,,,,static-o1,,,,Assembled printed two-half golf-ball shell; Tag mechanically restrained; both halves fully closed. Mass and shell material were not measured in this session.,raw/stationary-o1-r01.jsonl,f383571202836e6f,8881f66bd3ff32f0,0.1.13,STATIONARY_CANDIDATE,True,PASS,,1024,20.46,50.0,0,1.0,9.929035053866556,0.009969130355095761,9.89056532664362,9.957503237280216,0.0028248336540142613,0.00682073287851093,0.7341677820486008,2.5409183359818033,0.0,,,0,0,0
stationary-o2-r01,raw/stationary-o2-r01.jsonl,stationary,20260903-A,002,PCA20072-carrier-R0,,,,static-o2; approximately 130 degrees from o1 by both accelerometers,,,,Assembled printed two-half golf-ball shell; Tag mechanically restrained; both halves fully closed. Mass and shell material were not measured in this session.,raw/stationary-o2-r01.jsonl,f383571202836e6f,8881f66bd3ff32f0,0.1.13,STATIONARY_CANDIDATE,True,PASS,,1024,20.460032,49.99992179875378,0,1.0,9.646965630989984,0.010101818425151515,9.615695633882241,9.675720346347811,0.003846484788165155,0.00884872137656057,0.7661037858291619,2.6120410877746356,0.0,,,0,0,0
